,Nombre,Score,Excelente,MuyBueno,Normal,Malo,Pesimo,Num_Reviews,Posicion,Rango_precio,Tipo_Cocina,Awards,Score_Comida,Score_Servicio,Calidad_Precio,Ambiente,Direccion,Web_TripAdvisor,Latina,Eur Este,Africana,China,Japonesa,Arabe,Mexicana,Caribeña,Asiatica,America Norte,America Sur,Italiana,Española,Eur Occidental,Asador,N/A,India,Num_Reviews_Spain,Latitud,Longitud
817,Restaurantes Los Clarines,4.0,8,12,6,1,1,32,2146.0,€€ - €€€,['Española'],0,4.0,4.0,4.0,,"['Calle Bocángel', ' 2', ' 28028 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5796257-Reviews-Restaurantes_Los_Clarines-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,40.4299636,-3.6643856
818,Pic & Nic Prosperidad,3.5,52,26,14,10,27,129,4464.0,€€ - €€€,['Opciones vegetarianas'],0,4.0,3.5,3.5,,"['Calle de Clara del Rey 52', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12621107-Reviews-Pic_Nic_Prosperidad-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,40.445999,-3.6679624
819,La Panera Rosa Manuel Becerra,3.5,2,0,0,0,1,3,455.0,€€ - €€€,"['Café', 'Mediterránea', 'Española']",0,,,,,"['Pl. de Manuel Becerra', ' 5', ' 28028 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23694289-Reviews-La_Panera_Rosa_Manuel_Becerra-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,40.4283271,-3.6695507
820,La Rebelde,2.0,0,0,1,0,1,2,4720.0,€€ - €€€,[],0,,,,,"['Calle De Cea Bermúdez 58', ' 28803 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25126916-Reviews-La_Rebelde-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,40.4393513,-3.714226358177698
821,Hamburguesa Nostra,3.5,17,29,11,4,5,68,279.0,€€ - €€€,"['Americana', 'Comida rápida', 'Internacional']",0,4.0,4.0,3.0,,"['Calle de Jose Ortega y Gasset', ' 89', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8832261-Reviews-Hamburguesa_Nostra-Madrid.html,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,66,40.4298214,-3.6710408
822,Healthy Hunters,5.0,3,0,0,0,0,3,39.0,€€ - €€€,['Hawaiana'],0,,,,,"['Vía De Las Dos Castillas 9c', ' 28224 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21293890-Reviews-Healthy_Hunters-Madrid.html,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,40.4323999,-3.8027532
823,Romero Verde Bar Restorán,5.0,5,1,0,0,0,6,2398.0,€€ - €€€,"['Mediterránea', 'Española', 'Saludable']",0,,,,,"['Calle Gonzalo de Córdoba', ' 5', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19888400-Reviews-Romero_Verde_Bar_Restoran-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,40.4323405,-3.7030838
824,El Colofón,5.0,7,2,0,0,0,9,353.0,€€ - €€€,"['Mediterránea', 'Europea', 'Española']",0,,,,,"['Calle de Bocángel 35', ' 28028 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15695067-Reviews-El_Colofon-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,40.4267617,-3.6629065
825,La Taberna de Solís,2.0,2,1,2,0,10,17,5006.0,€€ - €€€,['Española'],0,,,,,"['Calle Mira el Rio 3', ' 28048 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d16851614-Reviews-La_Taberna_de_Solis-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,40.5196931,-3.7775834
826,Biarritz Gourmet,1.0,0,0,0,0,1,1,8783.0,€€ - €€€,[],0,,,,,"['Av. de la Victoria', ' 2', ' CC. Sexta Avenida', ' 28023 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d20310285-Reviews-Biarritz_Gourmet-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,
827,La Brasita Grill,4.0,2,2,1,0,0,5,2938.0,€€ - €€€,"['Española', 'Pub']",0,,,,,"['Infanta Mercedes 35', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23658995-Reviews-La_Brasita_Grill-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,40.4553294,-3.6979557
828,Cervecería Sierra,3.5,37,36,19,9,14,120,2140.0,€,"['Bar', 'Mediterránea', 'Española']",0,3.5,3.0,4.5,,"['Calle Galileo 41', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6784783-Reviews-Cerveceria_Sierra-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,115,40.309851,-3.806858
829,NH Collection Madrid Suecia,4.0,16,9,6,1,3,53,1.0,€€ - €€€,"['Mediterránea', 'Europea', 'Sueca']",0,3.5,3.5,3.0,,"['Calle del Marques de Casa Riera 4', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11857899-Reviews-NH_Collection_Madrid_Suecia-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,35,40.4178989,-3.696253
830,Pepito Grillo,3.0,7,7,16,1,3,52,3435.0,€€ - €€€,"['Mediterránea', 'Española']",0,3.5,3.5,3.0,,"['Aeropuerto Madrid-Barajas. Terminal 4. Planta 2. Salidas Zona Pública', ' 28042 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10468359-Reviews-Pepito_Grillo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,,
831,Marisqueria Provencio,5.0,1,0,0,0,0,1,7015.0,€€ - €€€,[],0,,,,,"['Calle de Juan Martin el Empecinado 3', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21408689-Reviews-Marisqueria_Provencio-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40.4006642,-3.688116
832,Fan Rong,2.5,0,6,1,1,7,15,297.0,€,"['China', 'Asiática']",0,2.5,3.5,3.5,,"['Calle Islas Britanicas 23', ' 28034 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4062230-Reviews-Fan_Rong-Madrid.html,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,40.4934516,-3.6888456
833,Bolero Meatballs,4.0,75,85,32,20,5,227,54.0,€,"['Comida rápida', 'Opciones vegetarianas', 'Opciones veganas']",0,4.0,3.5,3.5,3.5,"['Calle Conchas 4', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6823103-Reviews-Bolero_Meatballs-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,217,40.4189929,-3.7077919
834,Restaurante Teletorta,3.5,0,2,2,0,0,4,7509.0,€€ - €€€,[],0,,,,,"['Calle Carlos Sole 36', ' 28038 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5494306-Reviews-Restaurante_Teletorta-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,,
835,Escafandra - Taberna Vegana,4.5,11,5,0,0,0,16,1610.0,€€ - €€€,"['Mediterránea', 'Española']",0,4.5,5.0,4.5,,"['Calle Joaquín María López', ' 17', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15244916-Reviews-ESCAFANDRA_Taberna_Vegana-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,40.4374737,-3.710751
836,Oh Galo!,5.0,11,2,0,0,0,14,1746.0,€,"['Mediterránea', 'Española']",0,4.5,4.5,5.0,,"['Calle Pelayo', ' 72', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13917387-Reviews-Oh_Galo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,40.4247478,-3.6969273
837,Canela Cerveceria Restaurante,3.0,14,5,2,10,13,52,4279.0,€,['Española'],0,2.5,3.0,2.5,,"['Paseo Florida 21', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4262845-Reviews-Canela_Cerveceria_Restaurante-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,,
838,La Fontaine,2.5,3,6,6,5,13,34,9011.0,€€ - €€€,[],0,3.0,3.0,2.5,,"['Calle de Arturo Soria', ' 126 Centro Comercial Arturo Soria Plaza', ' 28043 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5616918-Reviews-La_Fontaine-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,,
839,Taberna El Paso Del Tiempo,3.0,1,1,1,0,2,10,4456.0,€€ - €€€,"['Española', 'Asador']",0,,,,,"['Calle de Barcelona 1', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15666708-Reviews-Taberna_El_Paso_Del_Tiempo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,40.415733,-3.7025642
840,Donghua House,4.5,20,7,0,0,3,34,92.0,€€ - €€€,"['China', 'Asiática', 'Opciones vegetarianas']",0,4.5,4.5,4.5,,"['Calle Bravo Murillo', ' 107', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12637277-Reviews-Donghua_House-Madrid.html,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,30,40.448373,-3.705818
841,Bolus Burger,4.0,2,1,0,1,0,4,13.0,€€ - €€€,"['Británica', 'Venezolana', 'Sudamericana']",0,,,,,"['Calle Mesonero Romanos', ' 12', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25191065-Reviews-Bolus_Burger-Madrid.html,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,40.4196133,-3.7041942
842,Hevia,4.5,88,53,14,7,3,191,365.0,€€€€,"['Mediterránea', 'Europea', 'Española']",1,4.5,4.5,4.0,4.0,"['Calle Serrano', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d697592-Reviews-Hevia-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,165,40.4526451,-3.6808674
843,La Garriga,4.5,55,45,4,2,6,120,1759.0,€€ - €€€,"['Bar', 'Española']",0,4.5,4.5,4.0,4.0,"['Paseo Castellana', ' 153', ' 28046 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2322980-Reviews-La_garriga-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,112,40.4610608,-3.6904855
844,Tapa Tapa Santa María Micaela,3.5,109,25,12,12,69,283,258.0,€€ - €€€,"['Bar', 'Mediterránea', 'Europea']",0,3.0,3.5,2.5,,"['Calle de Santa Maria Micaela 4 Plaza de los Cubos', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13817649-Reviews-Tapa_Tapa_Santa_Maria_Micaela-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,227,,
845,Bucolico Cafe,4.5,15,3,0,0,2,40,1523.0,€,[],0,5.0,5.0,4.5,,"['Calle Barbieri 4', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23329197-Reviews-Bucolico_Cafe-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,40.4206889,-3.6982409
846,El jardin de Baco II,3.5,6,12,9,1,1,29,2366.0,€€ - €€€,"['Española', 'Opciones vegetarianas']",0,4.0,4.0,3.5,,"['Calle de Fuentespina', ' 28031 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10635492-Reviews-El_jardin_de_Baco_II-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29,40.3798034,-3.605627
847,Ovo,3.0,14,23,15,11,18,85,2574.0,€€ - €€€,"['Italiana', 'Mediterránea', 'Europea']",0,3.5,3.5,3.5,3.5,"['Camino Zarzuela 11', ' 28023 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d990873-Reviews-Ovo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,81,40.4647766,-3.7855541
848,Cokuy,4.5,64,31,8,5,5,193,506.0,€€ - €€€,"['Internacional', 'Mediterránea', 'Española']",0,4.5,4.5,4.0,,"['Calle Cádiz', ' 7', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12909028-Reviews-Cokuy-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,113,40.4158361,-3.7027941
849,Santino's Pizzeria,5.0,22,3,0,0,0,25,2093.0,€,"['Italiana', 'Pizza', 'Argentina']",0,5.0,5.0,5.0,,"['Calle de la Hiruela Local 20', ' 28035 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10828679-Reviews-Santino_s_Pizzeria-Madrid.html,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,,
850,La Güera,2.5,4,5,2,2,11,26,261.0,€€ - €€€,"['Mexicana', 'Española', 'Sudamericana']",0,,,,,"['Calle de Juan Hurtado de Mendoza 9', ' 28036 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15355297-Reviews-La_Guera-Madrid.html,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,40.4605644,-3.6875639
851,El Mirador de San Isidro,3.5,19,35,14,5,17,95,2182.0,€€ - €€€,"['Mediterránea', 'Española']",0,3.5,3.5,3.5,4.0,"['Calle Toledo 171', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6484995-Reviews-El_Mirador_de_San_Isidro-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,40.6147707,-4.038656
852,Restaurante El Senador,4.0,140,72,17,4,17,391,648.0,€€ - €€€,"['Mediterránea', 'Española', 'Opciones sin gluten']",0,4.0,4.0,4.0,4.0,"['Plaza Marina Espanola 2', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d790576-Reviews-Restaurante_El_Senador-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,250,40.4206521,-3.7114917
853,La Taberna Buiendi,4.0,0,3,0,0,0,3,3795.0,€€ - €€€,[],0,,,,,"['Calle Alcantara 9', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15397841-Reviews-La_Taberna_Buiendi-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,40.4273283,-3.6739009
854,Burger King,3.5,1,0,0,1,0,3,6966.0,€€ - €€€,[],0,,,,,"['General Martínez Campos', ' 17', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5771798-Reviews-Burger_King-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,40.4350323,-3.6960576
855,Orale Compadre,3.5,66,90,50,19,22,256,84.0,€€ - €€€,"['Mexicana', 'Latina', 'Opciones vegetarianas']",0,4.0,4.0,3.5,3.5,"['Calle Pradillo 30', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d967419-Reviews-Orale_Compadre-Madrid.html,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,247,40.4487736,-3.6727511
856,Restaurante Noi,4.5,146,28,18,6,3,240,178.0,€€ - €€€,"['Italiana', 'Saludable', 'Napolitana']",1,4.5,4.5,4.0,,"['Calle Recoletos 6', ' 28001 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17723730-Reviews-Restaurante_Noi-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,201,40.422032,-3.6906437
857,El Ideal,4.5,48,13,4,3,4,75,1357.0,€€ - €€€,['Mediterránea'],0,4.0,4.0,4.0,,"['Calle de las Cigarreras Acacias.', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8534506-Reviews-El_Ideal-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,40.404945,-3.7071672
858,Hibou Shishas & Cocktails,5.0,6,1,0,0,0,7,192.0,€,"['Pizza', 'Comida rápida', 'Pub']",0,,,,,"['Calle Fuentespina 21', ' 28031 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12937564-Reviews-Hibou_Shishas_Cocktails-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,40.3798034,-3.605627
859,Esfahan,4.5,97,45,11,3,4,197,834.0,€€ - €€€,"['De Oriente Medio', 'Persa', 'Opciones vegetarianas']",0,4.5,4.5,4.0,4.0,"['Calle San Bernardino 1', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d991345-Reviews-Esfahan-Madrid.html,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,160,40.4248392,-3.709861
860,Dspeak,4.0,36,24,14,7,4,94,944.0,€€ - €€€,['Española'],0,4.0,4.0,3.5,,"['Calle de Fernando VI 6', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17950113-Reviews-Dspeak_MADRID-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,40.4252301,-3.6963162
861,Go Hyang Mat,4.5,67,40,9,1,1,132,998.0,€€ - €€€,"['Asiática', 'Coreana', 'Opciones vegetarianas']",0,4.5,4.0,4.5,,"['Divino Vallés', ' 31', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5776136-Reviews-Go_Hyang_Mat-Madrid.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,118,,
862,Casa Benigna,4.5,470,132,36,19,16,950,181.0,€€€€,"['Mediterránea', 'Europea', 'Española']",1,4.5,4.5,4.0,4.5,"['Calle Benigno Soto 9', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d991647-Reviews-Casa_Benigna-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,673,,
863,La mafia se sienta a la mesa 4 Torres,4.0,118,95,46,10,31,314,1545.0,€€ - €€€,"['Italiana', 'Mediterránea', 'Europea']",1,3.5,3.5,3.0,,"['Paseo De la Castellana', ' 257', ' 28046 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d3418457-Reviews-La_Mafia_se_Sienta_a_la_Mesa_4_Torres-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,300,40.4746778,-3.6876214
864,A Chili Pu,4.5,19,5,1,1,1,27,120.0,€€ - €€€,['Americana'],0,,,,,"['Paseo de las Camelia', ' s/n 28860 Paracuellos De Jarama España Miramadrid', ' 28861 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12207259-Reviews-A_Chili_Pu-Madrid.html,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,27,,
865,Lateral Fuencarral,3.5,181,274,127,67,77,1048,572.0,€€ - €€€,"['Mediterránea', 'Barbacoa', 'Europea']",0,4.0,3.5,3.5,4.0,"['Calle Fuencarral 43', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d1025735-Reviews-Lateral_Fuencarral-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,726,40.4232062,-3.7011148
866,El Olivar de Castillejo,3.0,1,6,2,1,3,13,2706.0,€€ - €€€,['Mediterránea'],0,,,,,"['Calle Menendez Pidal 3 Bis', ' 28036 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17700766-Reviews-El_Olivar_de_Castillejo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,40.4644769,-3.6808983
867,Doner Kebap Istanbul,3.5,2,2,3,1,1,9,30.0,€,['Turca'],0,,,,,"['Calle del Arenal 18', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d10837325-Reviews-Doner_Kebap_Istanbul-Madrid.html,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,40.417346,-3.7066728
868,Vinos y Viandas,4.5,7,7,1,0,0,16,369.0,€,"['Mediterránea', 'Española', 'Saludable']",0,4.5,4.0,5.0,,"['C/ Juan Alvarez Mendiazabal', ' 3', ' Madrid Few meters ago from Plaza de España Subway Station!', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7108862-Reviews-Vinos_y_Viandas-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,,
869,Café Oliver,4.0,17,5,1,3,2,33,3536.0,€€ - €€€,[],0,3.0,4.0,3.0,,"['Calle de Maria de Molina', ' 50 Restaurante Behia', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11788592-Reviews-Cafe_Oliver-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,,
870,Meraki Bar Restaurante,5.0,15,0,0,1,0,17,1596.0,€€ - €€€,"['Mediterránea', 'Española']",0,4.5,4.5,4.5,,"['Calle Munico 9', ' 28047 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12216054-Reviews-Meraki_Bar_Restaurante-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,40.401666,-3.7408602
871,Urban Green Organic Market,4.5,18,3,0,2,0,24,107.0,€€ - €€€,"['Comida rápida', 'Mediterránea']",0,,,,,"['Calle de Francisco de Ricci 7 Bajo', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15851513-Reviews-Urban_Green_Organic_Market-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23,,
872,Da Fa Restaurante,3.5,6,5,6,1,2,24,153.0,€€ - €€€,"['China', 'Asiática', 'Opciones vegetarianas']",0,4.0,3.5,3.5,,"['Alcalá', ' 497', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5794940-Reviews-Da_Fa_Restaurante-Madrid.html,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20,40.4375133,-3.6389916
873,Paella number 1,3.0,5,2,0,1,4,41,4004.0,€€ - €€€,['Española'],0,3.0,,,,"['Calle Mayor 30 Restaurante Paella number 1', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15514032-Reviews-Paella_number_1-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,,
874,Bar Restaurante La Plazuela,3.5,6,10,7,4,3,30,3198.0,€,['Española'],0,4.0,3.5,3.5,,"['Calle de Nuestra Señora del Carmen', ' 6', ' 28039 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5860035-Reviews-Bar_Restaurante_La_Plazuela-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,40.4581695,-3.7017807
875,Carl's Jr,3.5,6,2,0,1,4,15,302.0,€€ - €€€,['Americana'],0,,,,,"['Calle de Goya 5', ' 28001 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d18976761-Reviews-Carl_s_Jr-Madrid.html,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,40.4257334,-3.6888979
876,La Pentola Mágica,4.0,56,39,9,5,21,148,137.0,€,"['Italiana', 'Pizza', 'Mediterránea']",0,4.0,3.5,4.0,,"['Avenida de la Ciudad de Barcelona N. 7', ' 28007 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7353506-Reviews-La_Pentola_Magica-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,130,40.4021787,-3.6764352
877,La Quinta del Sordo,5.0,24,3,0,0,0,28,2146.0,€€ - €€€,"['Bar', 'Café', 'Mediterránea']",0,4.5,4.5,4.0,,"['Calle de Juan Tornero 41', ' 28011 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13977453-Reviews-La_Quinta_Del_Sordo-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,40.4116761,-3.7270485
878,Carta Marina,4.5,160,81,13,7,9,319,18.0,€€€€,"['Marisco', 'Mediterránea', 'Europea']",0,4.5,4.5,4.0,4.5,"['Padre Damian', ' 40 28036', ' 28036 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d1553135-Reviews-Carta_Marina-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,270,,
879,Dicharachero,4.5,11,1,3,0,1,16,1592.0,€€ - €€€,[],0,,,,,"['Calle Luchana 13', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25011492-Reviews-Dicharachero-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,40.4299973,-3.7009917
880,La Taguara,4.0,8,1,1,0,2,12,4612.0,€€ - €€€,[],0,,,,,"['Calle de Méndez Álvaro', ' 32', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d20266891-Reviews-La_Taguara-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,40.4008747,-3.6865187
881,Al Sur,4.0,13,14,4,2,2,42,1833.0,€,['Española'],0,4.0,4.0,3.5,,"['Calle Zurbarán', ' 8', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5796054-Reviews-Al_Sur-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,40.5478047,-3.3293096
882,Restaurante La Fuente,1.5,0,0,0,1,1,2,2929.0,€€ - €€€,"['Café', 'Mediterránea', 'Española']",0,,,,,"['Calle Méndez Álvaro', ' 38 Plaza Del Amanecer En Méndez Álvaro', ' 6', ' 28045 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d20957319-Reviews-Restaurante_La_Fuente-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,,
883,Sto Globo Sushi Room,5.0,264,31,6,1,5,339,124.0,€€ - €€€,"['Japonesa', 'Sushi', 'Asiática']",1,5.0,5.0,4.5,,"['Calle de Santa Teresa 8', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d16745406-Reviews-Sto_Globo_Sushi_Room-Madrid.html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,307,40.4256413,-3.6957089
884,Bar Del Rio,5.0,1,0,0,0,0,1,6837.0,€€ - €€€,"['Española', 'Pub']",0,,,,,"['Calle Isabelita Usera 40', ' 28026 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23883559-Reviews-Bar_Del_Rio-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,
885,St James Rosario Pino,4.0,142,208,68,23,30,505,461.0,€€€€,"['Mediterránea', 'Europea', 'Española']",0,4.0,4.0,3.5,4.0,"['Calle Rosario Pino 14', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4542399-Reviews-St_James_Rosario_Pino-Madrid.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,471,40.4625113,-3.6930503
